elapsed_time,distance,sensor,x_pos,y_pos,value,condition,position,section,section2
907,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
960,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
1013,5,3_4,3,4,50.23,5 cm,16,Inside,Inside
1067,5,3_4,3,4,48.85,5 cm,16,Inside,Inside
1121,5,3_4,3,4,50.85,5 cm,16,Inside,Inside
1174,5,3_4,3,4,49.15,5 cm,16,Inside,Inside
1227,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
1281,5,3_4,3,4,49,5 cm,16,Inside,Inside
1335,5,3_4,3,4,50.54,5 cm,16,Inside,Inside
1388,5,3_4,3,4,49,5 cm,16,Inside,Inside
1441,5,3_4,3,4,50,5 cm,16,Inside,Inside
1495,5,3_4,3,4,48.62,5 cm,16,Inside,Inside
1548,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
1602,5,3_4,3,4,49,5 cm,16,Inside,Inside
1655,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
1709,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
1762,5,3_4,3,4,50,5 cm,16,Inside,Inside
1815,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
1869,5,3_4,3,4,50.69,5 cm,16,Inside,Inside
1923,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
1976,5,3_4,3,4,50,5 cm,16,Inside,Inside
2029,5,3_4,3,4,48.69,5 cm,16,Inside,Inside
2083,5,3_4,3,4,50.46,5 cm,16,Inside,Inside
2137,5,3_4,3,4,49.23,5 cm,16,Inside,Inside
2190,5,3_4,3,4,50.23,5 cm,16,Inside,Inside
2243,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
2297,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
2351,5,3_4,3,4,49.23,5 cm,16,Inside,Inside
2404,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
2457,5,3_4,3,4,48.85,5 cm,16,Inside,Inside
2511,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
2565,5,3_4,3,4,49,5 cm,16,Inside,Inside
2618,5,3_4,3,4,50.92,5 cm,16,Inside,Inside
2672,5,3_4,3,4,49,5 cm,16,Inside,Inside
2725,5,3_4,3,4,49.62,5 cm,16,Inside,Inside
2779,5,3_4,3,4,48.85,5 cm,16,Inside,Inside
2832,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
2886,5,3_4,3,4,49,5 cm,16,Inside,Inside
2939,5,3_4,3,4,50,5 cm,16,Inside,Inside
2993,5,3_4,3,4,48.62,5 cm,16,Inside,Inside
3046,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
3099,5,3_4,3,4,49,5 cm,16,Inside,Inside
3153,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
3207,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
3260,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
3313,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
3366,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
3421,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
3474,5,3_4,3,4,49.69,5 cm,16,Inside,Inside
3527,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
3581,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
3635,5,3_4,3,4,49.23,5 cm,16,Inside,Inside
3688,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
3741,5,3_4,3,4,48.23,5 cm,16,Inside,Inside
3795,5,3_4,3,4,50.23,5 cm,16,Inside,Inside
3849,5,3_4,3,4,49,5 cm,16,Inside,Inside
3902,5,3_4,3,4,50.31,5 cm,16,Inside,Inside
3956,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
4009,5,3_4,3,4,50,5 cm,16,Inside,Inside
4063,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
4116,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
4170,5,3_4,3,4,49.23,5 cm,16,Inside,Inside
4222,5,3_4,3,4,49.69,5 cm,16,Inside,Inside
4277,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
4330,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
4383,5,3_4,3,4,49.15,5 cm,16,Inside,Inside
4436,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
4490,5,3_4,3,4,48.54,5 cm,16,Inside,Inside
4544,5,3_4,3,4,50,5 cm,16,Inside,Inside
4597,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
4651,5,3_4,3,4,50.92,5 cm,16,Inside,Inside
4704,5,3_4,3,4,49.15,5 cm,16,Inside,Inside
4757,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
4810,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
4864,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
4917,5,3_4,3,4,49.23,5 cm,16,Inside,Inside
4970,5,3_4,3,4,50,5 cm,16,Inside,Inside
5024,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
5078,5,3_4,3,4,49.85,5 cm,16,Inside,Inside
5131,5,3_4,3,4,49.15,5 cm,16,Inside,Inside
5184,5,3_4,3,4,50.77,5 cm,16,Inside,Inside
5237,5,3_4,3,4,49,5 cm,16,Inside,Inside
5292,5,3_4,3,4,49.77,5 cm,16,Inside,Inside
5345,5,3_4,3,4,49,5 cm,16,Inside,Inside
5399,5,3_4,3,4,50.23,5 cm,16,Inside,Inside
5452,5,3_4,3,4,49,5 cm,16,Inside,Inside
5506,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
5559,5,3_4,3,4,48.23,5 cm,16,Inside,Inside
5613,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
5666,5,3_4,3,4,49.62,5 cm,16,Inside,Inside
5720,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
5773,5,3_4,3,4,48.38,5 cm,16,Inside,Inside
5827,5,3_4,3,4,50,5 cm,16,Inside,Inside
5880,5,3_4,3,4,49,5 cm,16,Inside,Inside
5934,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
5988,5,3_4,3,4,49,5 cm,16,Inside,Inside
6041,5,3_4,3,4,49.77,5 cm,16,Inside,Inside
6094,5,3_4,3,4,49,5 cm,16,Inside,Inside
6149,5,3_4,3,4,50.54,5 cm,16,Inside,Inside
6202,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
6255,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
6308,5,3_4,3,4,48.85,5 cm,16,Inside,Inside
6362,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
6416,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
6469,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
6522,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
6577,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
6630,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
6683,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
6736,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
6790,5,3_4,3,4,50,5 cm,16,Inside,Inside
6843,5,3_4,3,4,49,5 cm,16,Inside,Inside
6897,5,3_4,3,4,50.23,5 cm,16,Inside,Inside
6950,5,3_4,3,4,49,5 cm,16,Inside,Inside
7004,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
7058,5,3_4,3,4,48,5 cm,16,Inside,Inside
7111,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
7164,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
7218,5,3_4,3,4,50.54,5 cm,16,Inside,Inside
7272,5,3_4,3,4,48.46,5 cm,16,Inside,Inside
7325,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
7378,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
7433,5,3_4,3,4,50.85,5 cm,16,Inside,Inside
7486,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
7539,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
7592,5,3_4,3,4,48.85,5 cm,16,Inside,Inside
7646,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
7700,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
7753,5,3_4,3,4,50,5 cm,16,Inside,Inside
7806,5,3_4,3,4,48.62,5 cm,16,Inside,Inside
7861,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
7914,5,3_4,3,4,49,5 cm,16,Inside,Inside
7967,5,3_4,3,4,50,5 cm,16,Inside,Inside
8020,5,3_4,3,4,49,5 cm,16,Inside,Inside
8074,5,3_4,3,4,50,5 cm,16,Inside,Inside
8128,5,3_4,3,4,49,5 cm,16,Inside,Inside
8181,5,3_4,3,4,50.46,5 cm,16,Inside,Inside
8235,5,3_4,3,4,49,5 cm,16,Inside,Inside
8289,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
8342,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
8395,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
8449,5,3_4,3,4,49.15,5 cm,16,Inside,Inside
8502,5,3_4,3,4,50,5 cm,16,Inside,Inside
8556,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
8609,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
8663,5,3_4,3,4,49,5 cm,16,Inside,Inside
8717,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
8770,5,3_4,3,4,49,5 cm,16,Inside,Inside
8823,5,3_4,3,4,50,5 cm,16,Inside,Inside
8877,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
8931,5,3_4,3,4,50.31,5 cm,16,Inside,Inside
8984,5,3_4,3,4,49.08,5 cm,16,Inside,Inside
9037,5,3_4,3,4,49.92,5 cm,16,Inside,Inside
9091,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
9145,5,3_4,3,4,50.62,5 cm,16,Inside,Inside
9198,5,3_4,3,4,49.23,5 cm,16,Inside,Inside
9251,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
9306,5,3_4,3,4,48.31,5 cm,16,Inside,Inside
9359,5,3_4,3,4,50.08,5 cm,16,Inside,Inside
9412,5,3_4,3,4,49,5 cm,16,Inside,Inside
9465,5,3_4,3,4,50.23,5 cm,16,Inside,Inside
9520,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
9573,5,3_4,3,4,50,5 cm,16,Inside,Inside
9626,5,3_4,3,4,49.31,5 cm,16,Inside,Inside
9679,5,3_4,3,4,50.62,5 cm,16,Inside,Inside
9734,5,3_4,3,4,48.85,5 cm,16,Inside,Inside
9787,5,3_4,3,4,49.85,5 cm,16,Inside,Inside
9840,5,3_4,3,4,48.77,5 cm,16,Inside,Inside
9894,5,3_4,3,4,50.15,5 cm,16,Inside,Inside
9948,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
10001,5,3_4,3,4,50,5 cm,16,Inside,Inside
10054,5,3_4,3,4,48.69,5 cm,16,Inside,Inside
10108,5,3_4,3,4,50.38,5 cm,16,Inside,Inside
10162,5,3_4,3,4,48.92,5 cm,16,Inside,Inside
0,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
53,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
106,10,3_4,3,4,50.31,10 cm,16,Inside,Inside
159,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
214,10,3_4,3,4,49,10 cm,16,Inside,Inside
267,10,3_4,3,4,51,10 cm,16,Inside,Inside
320,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
373,10,3_4,3,4,51.15,10 cm,16,Inside,Inside
427,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
480,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
533,10,3_4,3,4,49.46,10 cm,16,Inside,Inside
586,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
641,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
694,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
747,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
800,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
854,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
907,10,3_4,3,4,51,10 cm,16,Inside,Inside
961,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
1014,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
1068,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
1121,10,3_4,3,4,51,10 cm,16,Inside,Inside
1175,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
1228,10,3_4,3,4,50.46,10 cm,16,Inside,Inside
1282,10,3_4,3,4,48.85,10 cm,16,Inside,Inside
1335,10,3_4,3,4,51.15,10 cm,16,Inside,Inside
1388,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
1441,10,3_4,3,4,50.46,10 cm,16,Inside,Inside
1495,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
1548,10,3_4,3,4,50.46,10 cm,16,Inside,Inside
1602,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
1655,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
1709,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
1763,10,3_4,3,4,50.31,10 cm,16,Inside,Inside
1816,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
1869,10,3_4,3,4,51,10 cm,16,Inside,Inside
1923,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
1976,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
2030,10,3_4,3,4,49,10 cm,16,Inside,Inside
2083,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
2137,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
2190,10,3_4,3,4,51,10 cm,16,Inside,Inside
2243,10,3_4,3,4,49.15,10 cm,16,Inside,Inside
2296,10,3_4,3,4,50.08,10 cm,16,Inside,Inside
2351,10,3_4,3,4,49.69,10 cm,16,Inside,Inside
2404,10,3_4,3,4,51,10 cm,16,Inside,Inside
2457,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
2510,10,3_4,3,4,50.23,10 cm,16,Inside,Inside
2564,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
2617,10,3_4,3,4,50.85,10 cm,16,Inside,Inside
2671,10,3_4,3,4,50,10 cm,16,Inside,Inside
2724,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
2778,10,3_4,3,4,49,10 cm,16,Inside,Inside
2831,10,3_4,3,4,50.54,10 cm,16,Inside,Inside
2884,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
2938,10,3_4,3,4,51.15,10 cm,16,Inside,Inside
2992,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
3045,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
3098,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
3152,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
3206,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
3259,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
3312,10,3_4,3,4,48.92,10 cm,16,Inside,Inside
3365,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
3419,10,3_4,3,4,50.08,10 cm,16,Inside,Inside
3472,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
3525,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
3578,10,3_4,3,4,50.38,10 cm,16,Inside,Inside
3632,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
3685,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
3739,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
3792,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
3846,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
3899,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
3952,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
4006,10,3_4,3,4,51,10 cm,16,Inside,Inside
4060,10,3_4,3,4,49,10 cm,16,Inside,Inside
4113,10,3_4,3,4,50.46,10 cm,16,Inside,Inside
4166,10,3_4,3,4,49.69,10 cm,16,Inside,Inside
4219,10,3_4,3,4,51,10 cm,16,Inside,Inside
4273,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
4327,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
4380,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
4433,10,3_4,3,4,51.15,10 cm,16,Inside,Inside
4487,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
4541,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
4594,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
4647,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
4701,10,3_4,3,4,49.69,10 cm,16,Inside,Inside
4754,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
4808,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
4861,10,3_4,3,4,50.38,10 cm,16,Inside,Inside
4915,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
4969,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
5022,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
5075,10,3_4,3,4,50.23,10 cm,16,Inside,Inside
5129,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
5182,10,3_4,3,4,51,10 cm,16,Inside,Inside
5236,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
5289,10,3_4,3,4,50.85,10 cm,16,Inside,Inside
5343,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
5396,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
5450,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
5504,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
5557,10,3_4,3,4,49.69,10 cm,16,Inside,Inside
5610,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
5664,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
5718,10,3_4,3,4,50.85,10 cm,16,Inside,Inside
5771,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
5824,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
5878,10,3_4,3,4,49.15,10 cm,16,Inside,Inside
5932,10,3_4,3,4,51,10 cm,16,Inside,Inside
5985,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
6038,10,3_4,3,4,50.15,10 cm,16,Inside,Inside
6091,10,3_4,3,4,49.38,10 cm,16,Inside,Inside
6146,10,3_4,3,4,50.46,10 cm,16,Inside,Inside
6199,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
6252,10,3_4,3,4,51,10 cm,16,Inside,Inside
6305,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
6360,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
6413,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
6466,10,3_4,3,4,51.15,10 cm,16,Inside,Inside
6520,10,3_4,3,4,49.69,10 cm,16,Inside,Inside
6574,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
6627,10,3_4,3,4,48.92,10 cm,16,Inside,Inside
6680,10,3_4,3,4,51,10 cm,16,Inside,Inside
6733,10,3_4,3,4,50,10 cm,16,Inside,Inside
6788,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
6841,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
6894,10,3_4,3,4,50,10 cm,16,Inside,Inside
6947,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
7001,10,3_4,3,4,51.23,10 cm,16,Inside,Inside
7054,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
7108,10,3_4,3,4,50.46,10 cm,16,Inside,Inside
7161,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
7215,10,3_4,3,4,51,10 cm,16,Inside,Inside
7269,10,3_4,3,4,49.69,10 cm,16,Inside,Inside
7322,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
7375,10,3_4,3,4,49.15,10 cm,16,Inside,Inside
7429,10,3_4,3,4,51.15,10 cm,16,Inside,Inside
7483,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
7536,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
7589,10,3_4,3,4,49.46,10 cm,16,Inside,Inside
7643,10,3_4,3,4,50.23,10 cm,16,Inside,Inside
7696,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
7750,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
7803,10,3_4,3,4,50,10 cm,16,Inside,Inside
7857,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
7910,10,3_4,3,4,49,10 cm,16,Inside,Inside
7964,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
8017,10,3_4,3,4,50,10 cm,16,Inside,Inside
8071,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
8125,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
8178,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
8231,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
8286,10,3_4,3,4,51,10 cm,16,Inside,Inside
8339,10,3_4,3,4,49.15,10 cm,16,Inside,Inside
8392,10,3_4,3,4,50.38,10 cm,16,Inside,Inside
8445,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
8500,10,3_4,3,4,51,10 cm,16,Inside,Inside
8553,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
8606,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
8659,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
8713,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
8766,10,3_4,3,4,50.15,10 cm,16,Inside,Inside
8819,10,3_4,3,4,50.77,10 cm,16,Inside,Inside
8873,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
8927,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
8980,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
9033,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
9088,10,3_4,3,4,49.31,10 cm,16,Inside,Inside
9141,10,3_4,3,4,50.69,10 cm,16,Inside,Inside
9194,10,3_4,3,4,49.08,10 cm,16,Inside,Inside
9247,10,3_4,3,4,50.92,10 cm,16,Inside,Inside
9300,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
9355,10,3_4,3,4,50.62,10 cm,16,Inside,Inside
9408,10,3_4,3,4,49.23,10 cm,16,Inside,Inside
9461,10,3_4,3,4,51,10 cm,16,Inside,Inside
9515,10,3_4,3,4,49.85,10 cm,16,Inside,Inside
9568,10,3_4,3,4,51,10 cm,16,Inside,Inside
9622,10,3_4,3,4,49.62,10 cm,16,Inside,Inside
9675,10,3_4,3,4,50.31,10 cm,16,Inside,Inside
9729,10,3_4,3,4,49.92,10 cm,16,Inside,Inside
9782,10,3_4,3,4,51,10 cm,16,Inside,Inside
9836,10,3_4,3,4,49.77,10 cm,16,Inside,Inside
9889,10,3_4,3,4,50.85,10 cm,16,Inside,Inside
9943,10,3_4,3,4,49.15,10 cm,16,Inside,Inside
9996,10,3_4,3,4,51,10 cm,16,Inside,Inside
10049,10,3_4,3,4,49.54,10 cm,16,Inside,Inside
10103,10,3_4,3,4,51.08,10 cm,16,Inside,Inside
10157,10,3_4,3,4,49.15,10 cm,16,Inside,Inside
0,20,3_4,3,4,57.62,20 cm,16,Inside,Inside
53,20,3_4,3,4,58.23,20 cm,16,Inside,Inside
106,20,3_4,3,4,57,20 cm,16,Inside,Inside
159,20,3_4,3,4,58.92,20 cm,16,Inside,Inside
212,20,3_4,3,4,57.85,20 cm,16,Inside,Inside
266,20,3_4,3,4,58.62,20 cm,16,Inside,Inside
320,20,3_4,3,4,57.15,20 cm,16,Inside,Inside
373,20,3_4,3,4,58.31,20 cm,16,Inside,Inside
427,20,3_4,3,4,57.54,20 cm,16,Inside,Inside
480,20,3_4,3,4,59,20 cm,16,Inside,Inside
533,20,3_4,3,4,57.54,20 cm,16,Inside,Inside
586,20,3_4,3,4,58.46,20 cm,16,Inside,Inside
641,20,3_4,3,4,57.15,20 cm,16,Inside,Inside
694,20,3_4,3,4,59,20 cm,16,Inside,Inside
747,20,3_4,3,4,57.38,20 cm,16,Inside,Inside
800,20,3_4,3,4,58.15,20 cm,16,Inside,Inside
855,20,3_4,3,4,57.46,20 cm,16,Inside,Inside
908,20,3_4,3,4,58.46,20 cm,16,Inside,Inside
961,20,3_4,3,4,57.85,20 cm,16,Inside,Inside
1014,20,3_4,3,4,58.85,20 cm,16,Inside,Inside
1069,20,3_4,3,4,57.38,20 cm,16,Inside,Inside
1122,20,3_4,3,4,58.15,20 cm,16,Inside,Inside
1175,20,3_4,3,4,57.46,20 cm,16,Inside,Inside
1229,20,3_4,3,4,58.92,20 cm,16,Inside,Inside
1283,20,3_4,3,4,57,20 cm,16,Inside,Inside
1336,20,3_4,3,4,58.85,20 cm,16,Inside,Inside
1390,20,3_4,3,4,57.23,20 cm,16,Inside,Inside
1443,20,3_4,3,4,59,20 cm,16,Inside,Inside
1497,20,3_4,3,4,57.46,20 cm,16,Inside,Inside
1551,20,3_4,3,4,58.38,20 cm,16,Inside,Inside
1604,20,3_4,3,4,57,20 cm,16,Inside,Inside
1657,20,3_4,3,4,58.92,20 cm,16,Inside,Inside
1712,20,3_4,3,4,57.46,20 cm,16,Inside,Inside
1765,20,3_4,3,4,58.77,20 cm,16,Inside,Inside
1818,20,3_4,3,4,57.54,20 cm,16,Inside,Inside
1871,20,3_4,3,4,58.31,20 cm,16,Inside,Inside
1925,20,3_4,3,4,57.31,20 cm,16,Inside,Inside
1979,20,3_4,3,4,59.08,20 cm,16,Inside,Inside
2032,20,3_4,3,4,57.31,20 cm,16,Inside,Inside
2085,20,3_4,3,4,58.46,20 cm,16,Inside,Inside
2140,20,3_4,3,4,57.08,20 cm,16,Inside,Inside
2193,20,3_4,3,4,58.92,20 cm,16,Inside,Inside
2246,20,3_4,3,4,57.69,20 cm,16,Inside,Inside
2299,20,3_4,3,4,58.62,20 cm,16,Inside,Inside
2354,20,3_4,3,4,57.15,20 cm,16,Inside,Inside
2407,20,3_4,3,4,58.77,20 cm,16,Inside,Inside
2460,20,3_4,3,4,57.62,20 cm,16,Inside,Inside
2513,20,3_4,3,4,58.69,20 cm,16,Inside,Inside
2568,20,3_4,3,4,57.31,20 cm,16,Inside,Inside
2621,20,3_4,3,4,58.46,20 cm,16,Inside,Inside
2674,20,3_4,3,4,57.85,20 cm,16,Inside,Inside
2727,20,3_4,3,4,58.62,20 cm,16,Inside,Inside
2782,20,3_4,3,4,57.62,20 cm,16,Inside,Inside
2835,20,3_4,3,4,58.69,20 cm,16,Inside,Inside
2888,20,3_4,3,4,57,20 cm,16,Inside,Inside
2942,20,3_4,3,4,58.77,20 cm,16,Inside,Inside
2996,20,3_4,3,4,57.46,20 cm,16,Inside,Inside
3049,20,3_4,3,4,58.23,20 cm,16,Inside,Inside
3102,20,3_4,3,4,57.08,20 cm,16,Inside,Inside
3155,20,3_4,3,4,58.92,20 cm,16,Inside,Inside
3210,20,3_4,3,4,57.23,20 cm,16,Inside,Inside
3263,20,3_4,3,4,58.85,20 cm,16,Inside,Inside
3317,20,3_4,3,4,57.23,20 cm,16,Inside,Inside
3371,20,3_4,3,4,58.23,20 cm,16,Inside,Inside
3424,20,3_4,3,4,57.46,20 cm,16,Inside,Inside
3477,20,3_4,3,4,58.77,20 cm,16,Inside,Inside
3531,20,3_4,3,4,57.15,20 cm,16,Inside,Inside
3585,20,3_4,3,4,58.15,20 cm,16,Inside,Inside
3638,20,3_4,3,4,57,20 cm,16,Inside,Inside
3691,20,3_4,3,4,58.62,20 cm,16,Inside,Inside
3744,20,3_4,3,4,57.23,20 cm,16,Inside,Inside
3799,20,3_4,3,4,58.46,20 cm,16,Inside,Inside
3852,20,3_4,3,4,57.23,20 cm,16,Inside,Inside
3905,20,3_4,3,4,58.23,20 cm,16,Inside,Inside
3959,20,3_4,3,4,57.69,20 cm,16,Inside,Inside
4013,20,3_4,3,4,58.85,20 cm,16,Inside,Inside
4066,20,3_4,3,4,57.15,20 cm,16,Inside,Inside
