Timepoint,Time,Wavelength,Plate,Row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
T5,15/06/2021 15:47:42,750nm,6000k, L,0.24727,0.320361,0.344203,0.349537,0.34625,0.343885,0.352889,0.328953,0.356941,0.367869,0.364115,0.361394,0.355904,0.354229,0.363564,0.336167,0.348978,0.355719,0.351122,0.363406,0.346196,0.31127,0.212811,0.107509
T5,15/06/2021 15:47:42,750nm,6000k, M,0.243643,0.287038,0.32741,0.349872,0.32994,0.323623,0.33575,0.354093,0.339734,0.339905,0.379107,0.346755,0.361881,0.358894,0.339239,0.363126,0.347437,0.359305,0.365431,0.34203,0.345281,0.333153,0.142358,0.107695
T5,15/06/2021 15:47:42,750nm,6000k, N,0.24234,0.292528,0.321093,0.328858,0.322646,0.334535,0.332768,0.323152,0.328097,0.324374,0.342549,0.310236,0.340196,0.336289,0.342936,0.335383,0.339312,0.345516,0.356988,0.33081,0.348911,0.335498,0.0465747,0.110045
T5,15/06/2021 15:47:42,750nm,6000k, O,0.268257,0.28172,0.319126,0.326386,0.308284,0.294121,0.286115,0.28276,0.283194,0.281334,0.32066,0.299889,0.301248,0.311072,0.330828,0.319464,0.308135,0.334446,0.323454,0.325097,0.319163,0.320019,0.106317,0.591404
T5,15/06/2021 15:47:42,750nm,6000k, P,0.390521,0.263959,0.293917,0.288783,0.309219,0.193785,0.0931946,0.0705178,0.0533452,0.10264,0.0498823,0.181089,0.227535,0.314982,0.386126,0.452976,0.367257,0.330975,0.301177,0.30944,0.31503,0.174084,0.109098,0.491376
T6,16/06/2021 14:21:13,750nm,4000k, A,0.0912065,0.210142,0.16034,0.179525,0.170532,0.174692,0.167511,0.172752,0.173071,0.182993,0.178552,0.183171,0.179076,0.181365,0.181202,0.200164,0.198907,0.201007,0.198149,0.20904,0.217349,0.229799,0.293273,0.0999527
T6,16/06/2021 14:21:13,750nm,4000k, B,0.178259,0.199936,0.224481,0.26078,0.252587,0.264663,0.242282,0.254316,0.252572,0.269894,0.279018,0.271062,0.28209,0.273322,0.265916,0.306018,0.287678,0.28777,0.279096,0.286922,0.322267,0.320649,0.268695,0.339163
T6,16/06/2021 14:21:13,750nm,4000k, C,0.158892,0.222789,0.270505,0.309434,0.33559,0.309302,0.31466,0.34176,0.328968,0.331209,0.339048,0.324786,0.324686,0.333436,0.321693,0.333451,0.347305,0.331532,0.325665,0.355382,0.348552,0.346151,0.297824,0.244953
T6,16/06/2021 14:21:13,750nm,4000k, D,0.157025,0.224445,0.291121,0.317934,0.335247,0.334946,0.310161,0.33215,0.321373,0.351151,0.362222,0.338258,0.347772,0.342038,0.340432,0.35068,0.356841,0.347442,0.343372,0.349849,0.348356,0.365619,0.299598,0.258488
T6,16/06/2021 14:21:13,750nm,4000k, E,0.154728,0.213174,0.267859,0.317391,0.324929,0.320011,0.338696,0.344209,0.351331,0.34395,0.357685,0.349381,0.34136,0.33623,0.338294,0.348265,0.34734,0.330792,0.326811,0.347874,0.357665,0.372792,0.309471,0.236434
T6,16/06/2021 14:21:13,750nm,4000k, F,0.150163,0.224596,0.280103,0.30965,0.350532,0.322132,0.340315,0.337545,0.334449,0.326567,0.33022,0.350825,0.341604,0.331039,0.333528,0.342088,0.341547,0.33128,0.347167,0.35276,0.332735,0.357603,0.309825,0.226937
T6,16/06/2021 14:21:13,750nm,4000k, G,0.156431,0.204847,0.253169,0.291607,0.304353,0.309747,0.326493,0.323706,0.316086,0.304539,0.315822,0.312484,0.324035,0.356901,0.349526,0.33769,0.337341,0.335129,0.325062,0.347619,0.312891,0.308546,0.286664,0.216398
T6,16/06/2021 14:21:13,750nm,4000k, H,0.149493,0.212034,0.261645,0.304612,0.309388,0.299426,0.302635,0.328286,0.314103,0.311329,0.314903,0.324253,0.342316,0.347243,0.341223,0.33175,0.333054,0.328542,0.329071,0.336531,0.313554,0.300443,0.272722,0.22896
T6,16/06/2021 14:21:13,750nm,4000k, I,0.160747,0.223187,0.272678,0.292761,0.297003,0.311671,0.328994,0.344542,0.328521,0.308936,0.344918,0.358261,0.367929,0.34645,0.336107,0.334738,0.347185,0.33179,0.345977,0.327898,0.311675,0.301943,0.26265,0.230285
T6,16/06/2021 14:21:13,750nm,4000k, J,0.156731,0.208093,0.281532,0.296985,0.316783,0.314178,0.337861,0.324663,0.325608,0.332827,0.330826,0.32788,0.326882,0.354057,0.34845,0.32889,0.344966,0.333684,0.354888,0.352221,0.332638,0.297807,0.27527,0.236304
T6,16/06/2021 14:21:13,750nm,4000k, K,0.164326,0.247719,0.280604,0.282799,0.299863,0.317849,0.333667,0.311749,0.303751,0.295106,0.323391,0.32669,0.319567,0.325377,0.353557,0.367863,0.339808,0.330277,0.312737,0.316141,0.320716,0.311439,0.274555,0.227297
T6,16/06/2021 14:21:13,750nm,4000k, L,0.162847,0.239825,0.270454,0.283653,0.289535,0.275838,0.309776,0.306232,0.310907,0.298809,0.313691,0.291847,0.302614,0.31366,0.319393,0.341846,0.338697,0.310679,0.325733,0.310232,0.310116,0.321053,0.331257,0.242454
T6,16/06/2021 14:21:13,750nm,4000k, M,0.171624,0.224518,0.283745,0.280972,0.295831,0.317253,0.328515,0.305222,0.35195,0.324851,0.296287,0.294039,0.283732,0.28831,0.332846,0.322933,0.327254,0.326377,0.303606,0.295326,0.287594,0.301509,0.300373,0.2491
T6,16/06/2021 14:21:13,750nm,4000k, N,0.178202,0.220658,0.265049,0.293436,0.302784,0.30676,0.320385,0.296915,0.268586,0.252258,0.283856,0.265552,0.269605,0.298416,0.295832,0.290329,0.305987,0.274864,0.291189,0.286096,0.3046,0.278937,0.25712,0.267843
T6,16/06/2021 14:21:13,750nm,4000k, O,0.197564,0.212541,0.246441,0.258481,0.24945,0.253195,0.262278,0.23987,0.236572,0.232953,0.252903,0.242845,0.244235,0.250142,0.258712,0.246961,0.250671,0.255162,0.242489,0.240525,0.247574,0.264412,0.249184,0.215137
T6,16/06/2021 14:21:13,750nm,4000k, P,0.05108,0.19755,0.186322,0.205727,0.216479,0.20954,0.215087,0.239281,0.241245,0.24848,0.238591,0.257471,0.248998,0.23447,0.230844,0.240914,0.280013,0.291789,0.28942,0.320159,0.349479,0.437607,0.178824,0.104912
T6,16/06/2021 14:21:13,750nm,5000k, A,0.0592102,0.272472,0.187465,0.197997,0.188554,0.192386,0.186712,0.205897,0.188892,0.244749,0.230946,0.211809,0.236857,0.246381,0.269018,0.277228,0.2818,0.289748,0.269712,0.270228,0.282054,0.288155,0.276941,0.0472679
T6,16/06/2021 14:21:13,750nm,5000k, B,0.234018,0.220922,0.271489,0.31276,0.305288,0.304954,0.292375,0.297319,0.320301,0.337637,0.338256,0.380122,0.379599,0.373538,0.357504,0.360968,0.362533,0.409639,0.397824,0.388012,0.3952,0.37927,0.319363,0.268569
T6,16/06/2021 14:21:13,750nm,5000k, C,0.164558,0.244096,0.348011,0.375644,0.386794,0.387047,0.431409,0.455378,0.388939,0.402633,0.398482,0.4434,0.437981,0.430161,0.419047,0.419923,0.423482,0.491347,0.480881,0.435554,0.43492,0.395303,0.338263,0.276844
T6,16/06/2021 14:21:13,750nm,5000k, D,0.160443,0.270427,0.340696,0.379594,0.404815,0.396668,0.392252,0.437836,0.429908,0.429989,0.438522,0.415723,0.429104,0.454119,0.43754,0.428026,0.485913,0.505466,0.472868,0.48881,0.480798,0.442909,0.40105,0.315115
T6,16/06/2021 14:21:13,750nm,5000k, E,0.164225,0.269055,0.362537,0.395517,0.40956,0.423657,0.399833,0.409788,0.410898,0.461925,0.444526,0.396686,0.419473,0.438013,0.438018,0.432483,0.441652,0.439836,0.466786,0.421262,0.462525,0.46552,0.417585,0.293961
T6,16/06/2021 14:21:13,750nm,5000k, F,0.163708,0.264663,0.411658,0.38272,0.372538,0.371248,0.337843,0.364585,0.389442,0.395065,0.421264,0.40052,0.427368,0.444948,0.421787,0.422199,0.425075,0.428138,0.413007,0.453974,0.470917,0.466136,0.384127,0.283969
T6,16/06/2021 14:21:13,750nm,5000k, G,0.167744,0.260773,0.381933,0.381564,0.340006,0.370848,0.371832,0.415333,0.407604,0.389296,0.422597,0.39369,0.420289,0.420898,0.418302,0.428938,0.424423,0.404647,0.439878,0.422479,0.402856,0.423408,0.371454,0.292414
T6,16/06/2021 14:21:13,750nm,5000k, H,0.168602,0.267718,0.397701,0.342186,0.364478,0.359879,0.380194,0.396289,0.414651,0.392254,0.41371,0.450578,0.444231,0.423155,0.432438,0.432457,0.427131,0.39937,0.409589,0.430162,0.440137,0.445304,0.354764,0.269818
T6,16/06/2021 14:21:13,750nm,5000k, I,0.167708,0.268751,0.407946,0.385012,0.351902,0.372114,0.37823,0.408228,0.394741,0.389593,0.445187,0.394746,0.41079,0.40861,0.426597,0.432167,0.446997,0.455785,0.436175,0.441093,0.495852,0.498324,0.355837,0.276468
T6,16/06/2021 14:21:13,750nm,5000k, J,0.165672,0.291699,0.377711,0.350067,0.384702,0.399911,0.385798,0.392987,0.41202,0.443971,0.443272,0.440708,0.44354,0.403883,0.454798,0.4388,0.474039,0.465117,0.399844,0.421428,0.459372,0.456924,0.342428,0.270813
T6,16/06/2021 14:21:13,750nm,5000k, K,0.17744,0.306016,0.378499,0.420565,0.41279,0.404933,0.386446,0.418567,0.427501,0.368555,0.451126,0.411437,0.429907,0.389276,0.402325,0.431924,0.431489,0.394013,0.394494,0.429766,0.41678,0.373325,0.334168,0.300396
T6,16/06/2021 14:21:13,750nm,5000k, L,0.181336,0.282474,0.364024,0.349741,0.435445,0.433895,0.416065,0.380321,0.434784,0.40946,0.411322,0.434702,0.437853,0.383346,0.45808,0.414943,0.381169,0.393334,0.385332,0.415249,0.418509,0.374772,0.341715,0.37143
T6,16/06/2021 14:21:13,750nm,5000k, M,0.201599,0.321888,0.371649,0.429462,0.397768,0.350629,0.377964,0.38349,0.379466,0.365203,0.400733,0.383047,0.381161,0.375235,0.38133,0.36393,0.381877,0.424078,0.442441,0.418739,0.403793,0.371316,0.345377,0.478069
T6,16/06/2021 14:21:13,750nm,5000k, N,0.205433,0.29282,0.326893,0.358957,0.385806,0.374648,0.361468,0.316819,0.32347,0.321609,0.351786,0.358244,0.349606,0.352613,0.376721,0.327529,0.358727,0.369937,0.379531,0.358619,0.374598,0.361407,0.390379,0.258273
T6,16/06/2021 14:21:13,750nm,5000k, O,0.226881,0.260766,0.305458,0.325455,0.314597,0.33022,0.307958,0.260651,0.227059,0.237831,0.27305,0.283142,0.271739,0.289124,0.307633,0.311812,0.276277,0.291575,0.321808,0.34442,0.348582,0.350569,0.351312,0.106287
T6,16/06/2021 14:21:13,750nm,5000k, P,0.0469122,0.243202,0.243855,0.243883,0.258083,0.461086,0.0472955,0.065209,0.0642577,0.0917408,0.0965257,0.0427387,0.0452059,0.0471155,0.0513822,0.104386,0.149059,0.192499,0.264739,0.357581,0.422907,0.333334,0.0478361,0.104032
T6,16/06/2021 14:21:13,750nm,6000k, A,0.04409,0.251313,0.264174,0.266143,0.266549,0.270473,0.271978,0.285319,0.283507,0.291733,0.285955,0.291412,0.292735,0.311375,0.287821,0.294268,0.303711,0.306394,0.316241,0.318446,0.322415,0.325494,0.357618,0.0968826
T6,16/06/2021 14:21:13,750nm,6000k, B,0.237889,0.313045,0.310495,0.352092,0.36753,0.379064,0.396922,0.38467,0.39253,0.392469,0.3789,0.380303,0.343949,0.38526,0.357113,0.351304,0.376079,0.382378,0.412832,0.418513,0.411103,0.392294,0.370402,0.242591
T6,16/06/2021 14:21:13,750nm,6000k, C,0.238655,0.337803,0.351178,0.390269,0.47831,0.420787,0.403039,0.378773,0.392759,0.404593,0.399612,0.399272,0.390704,0.397728,0.3907,0.413976,0.391673,0.406849,0.451277,0.442807,0.439555,0.410056,0.379989,0.375133
T6,16/06/2021 14:21:13,750nm,6000k, D,0.239846,0.339442,0.37409,0.409842,0.391425,0.380571,0.406228,0.422094,0.411155,0.41121,0.385291,0.393267,0.399082,0.430289,0.427597,0.398496,0.409414,0.391776,0.426624,0.428938,0.433125,0.41344,0.360912,0.333908
T6,16/06/2021 14:21:13,750nm,6000k, E,0.256974,0.344449,0.371257,0.384046,0.376935,0.361926,0.37213,0.403785,0.405069,0.401853,0.40868,0.409547,0.426445,0.410066,0.373379,0.374611,0.38734,0.405564,0.422053,0.429317,0.436171,0.434318,0.372642,0.347696
T6,16/06/2021 14:21:13,750nm,6000k, F,0.257128,0.352048,0.349875,0.390762,0.409993,0.395139,0.372851,0.388192,0.414038,0.385095,0.379369,0.373391,0.380996,0.398547,0.380307,0.417517,0.404729,0.402314,0.393191,0.424351,0.439611,0.402004,0.37741,0.409299
T6,16/06/2021 14:21:13,750nm,6000k, G,0.244195,0.317932,0.377515,0.384776,0.361528,0.384622,0.365085,0.385515,0.419729,0.373267,0.380344,0.399227,0.391236,0.391413,0.374629,0.393979,0.407436,0.415851,0.395763,0.395143,0.397798,0.407625,0.377761,0.175499
T6,16/06/2021 14:21:13,750nm,6000k, H,0.234988,0.334187,0.365224,0.372526,0.371759,0.383541,0.367329,0.342217,0.390935,0.379839,0.390875,0.400778,0.380816,0.364513,0.36908,0.37579,0.419613,0.416869,0.405735,0.388083,0.402736,0.396848,0.405386,0.112481
T6,16/06/2021 14:21:13,750nm,6000k, I,0.234624,0.322219,0.371589,0.354573,0.393717,0.386325,0.364807,0.340319,0.377623,0.375566,0.391402,0.395969,0.376108,0.378852,0.356231,0.384382,0.407247,0.401661,0.415822,0.424131,0.395804,0.367151,0.384325,0.105496
T6,16/06/2021 14:21:13,750nm,6000k, J,0.239554,0.352563,0.373616,0.367633,0.391431,0.404986,0.397461,0.376774,0.381937,0.382951,0.377182,0.408009,0.367686,0.378522,0.388203,0.384907,0.399161,0.394126,0.42494,0.419991,0.401955,0.365902,0.456758,0.0516784
T6,16/06/2021 14:21:13,750nm,6000k, K,0.241109,0.309987,0.379862,0.397062,0.400066,0.362091,0.392296,0.40556,0.383691,0.376472,0.363263,0.394724,0.390439,0.391593,0.40823,0.412884,0.401211,0.421205,0.410759,0.439466,0.413627,0.373367,0.136953,0.107065
T6,16/06/2021 14:21:13,750nm,6000k, L,0.258789,0.342552,0.37164,0.380071,0.375101,0.378668,0.386569,0.354471,0.390041,0.405421,0.399475,0.396868,0.391378,0.382983,0.397228,0.363672,0.384613,0.403246,0.404595,0.416528,0.405086,0.364164,0.0743785,0.536451
T6,16/06/2021 14:21:13,750nm,6000k, M,0.257393,0.307692,0.358415,0.387693,0.363175,0.359131,0.373627,0.396919,0.38353,0.3799,0.42457,0.387137,0.403196,0.401341,0.372805,0.404734,0.386882,0.405677,0.423745,0.390371,0.402712,0.39592,0.107522,0.60372
T6,16/06/2021 14:21:13,750nm,6000k, N,0.259696,0.324619,0.357695,0.365358,0.358822,0.374637,0.379016,0.365531,0.371925,0.366407,0.387019,0.345584,0.385627,0.374991,0.383803,0.372936,0.381075,0.391478,0.411411,0.379581,0.40718,0.41189,0.0482212,0.566937
T6,16/06/2021 14:21:13,750nm,6000k, O,0.297936,0.305578,0.355426,0.367569,0.339692,0.317124,0.326773,0.331288,0.332437,0.321719,0.365623,0.337463,0.336567,0.342068,0.369517,0.358046,0.3427,0.376028,0.370491,0.372656,0.365369,0.284422,0.110565,0.708344
T6,16/06/2021 14:21:13,750nm,6000k, P,0.121967,0.293597,0.324639,0.330128,0.430761,0.081079,0.0924439,0.0712777,0.0549747,0.100179,0.0517707,0.0696202,0.0550797,0.0780217,0.166897,0.216508,0.495126,0.401405,0.347428,0.350833,0.394709,0.067146,0.525777,0.573775
T7,17/06/2021 20:18:27,750nm,4000k, A,0.0896961,0.130335,0.207631,0.214029,0.182963,0.188567,0.182467,0.191872,0.189129,0.203909,0.189052,0.194496,0.183805,0.191432,0.191059,0.214063,0.213662,0.217423,0.210421,0.220959,0.230272,0.282119,0.147384,0.0973542
T7,17/06/2021 20:18:27,750nm,4000k, B,0.301805,0.201807,0.234276,0.280751,0.269038,0.283492,0.254282,0.264935,0.25996,0.273954,0.28479,0.28114,0.288368,0.281876,0.271555,0.321398,0.307865,0.304603,0.296426,0.308356,0.361876,0.363102,0.290541,0.162204
T7,17/06/2021 20:18:27,750nm,4000k, C,0.170865,0.230801,0.290725,0.334856,0.36916,0.329436,0.336165,0.375576,0.359655,0.361575,0.370908,0.353222,0.352968,0.361396,0.348428,0.365994,0.385802,0.365048,0.360932,0.403168,0.397429,0.391572,0.331664,0.360238
T7,17/06/2021 20:18:27,750nm,4000k, D,0.161392,0.23973,0.317084,0.355945,0.367663,0.370026,0.334081,0.362989,0.348773,0.387579,0.395239,0.370643,0.377692,0.371845,0.369569,0.380924,0.390881,0.383854,0.37893,0.389388,0.388207,0.416343,0.328588,0.295201
T7,17/06/2021 20:18:27,750nm,4000k, E,0.162827,0.216306,0.285125,0.347789,0.352936,0.345643,0.36591,0.373257,0.380396,0.374593,0.387401,0.378806,0.368765,0.36532,0.367418,0.381091,0.379296,0.360043,0.355717,0.386561,0.400145,0.421124,0.340126,0.261013
T7,17/06/2021 20:18:27,750nm,4000k, F,0.1568,0.24592,0.300719,0.335121,0.385315,0.348314,0.368622,0.365114,0.362516,0.352657,0.357306,0.380888,0.367321,0.356851,0.362805,0.372171,0.370961,0.359371,0.381985,0.391675,0.367279,0.400004,0.340998,0.245848
T7,17/06/2021 20:18:27,750nm,4000k, G,0.162069,0.217574,0.268852,0.314871,0.328217,0.33027,0.352537,0.346029,0.339625,0.324209,0.338319,0.33529,0.348199,0.38533,0.3775,0.363994,0.365772,0.364099,0.352448,0.382166,0.342508,0.337956,0.311592,0.233491
T7,17/06/2021 20:18:27,750nm,4000k, H,0.156867,0.229049,0.275119,0.333863,0.332646,0.318874,0.321936,0.351534,0.33655,0.333358,0.337704,0.347287,0.37011,0.377071,0.371171,0.357786,0.361184,0.355576,0.357969,0.368132,0.342596,0.327716,0.295232,0.246452
T7,17/06/2021 20:18:27,750nm,4000k, I,0.166842,0.231889,0.291387,0.313203,0.319295,0.334432,0.354392,0.371152,0.352792,0.329903,0.373521,0.39287,0.403778,0.376213,0.363894,0.362525,0.377647,0.360872,0.38132,0.358101,0.342154,0.331918,0.287724,0.258577
T7,17/06/2021 20:18:27,750nm,4000k, J,0.162398,0.220827,0.304469,0.317164,0.34292,0.337761,0.368086,0.350988,0.351025,0.35672,0.358456,0.35539,0.353708,0.387264,0.379013,0.355043,0.375933,0.361765,0.394047,0.389939,0.367757,0.325505,0.298757,0.268789
T7,17/06/2021 20:18:27,750nm,4000k, K,0.171447,0.26207,0.305136,0.302932,0.322683,0.345726,0.364821,0.332052,0.325573,0.312902,0.35096,0.356135,0.344383,0.353108,0.389514,0.402476,0.372158,0.361819,0.340233,0.343911,0.35038,0.345241,0.303065,0.267481
T7,17/06/2021 20:18:27,750nm,4000k, L,0.168424,0.254992,0.295272,0.301672,0.310082,0.290527,0.33324,0.323989,0.333375,0.319126,0.334082,0.309319,0.321595,0.334088,0.34522,0.372621,0.369111,0.332651,0.357895,0.338239,0.341031,0.359332,0.377967,0.316916
T7,17/06/2021 20:18:27,750nm,4000k, M,0.178181,0.2354,0.305516,0.302401,0.320237,0.349864,0.361617,0.324327,0.395928,0.358147,0.316673,0.317864,0.297147,0.308427,0.35939,0.347309,0.356381,0.351166,0.326655,0.320212,0.316047,0.337232,0.335483,0.396156
T7,17/06/2021 20:18:27,750nm,4000k, N,0.186792,0.230524,0.289321,0.315268,0.324804,0.324356,0.360963,0.329357,0.286156,0.260682,0.301342,0.277745,0.283088,0.327045,0.316699,0.312747,0.325866,0.293411,0.31705,0.311713,0.337808,0.306831,0.275691,0.327303
T7,17/06/2021 20:18:27,750nm,4000k, O,0.268171,0.21322,0.24766,0.258382,0.250185,0.254123,0.268036,0.241,0.237674,0.232913,0.256741,0.244988,0.2537,0.260473,0.261648,0.253927,0.261313,0.2679,0.252079,0.249648,0.262304,0.281804,0.273442,0.0648222
T7,17/06/2021 20:18:27,750nm,4000k, P,0.0513246,0.341882,0.211127,0.22613,0.240641,0.253382,0.317805,0.408309,0.402562,0.381676,0.386804,0.440517,0.444774,0.421417,0.430333,0.391132,0.437003,0.339717,0.30493,0.308063,0.231092,0.185372,0.0455278,0.103646
T7,17/06/2021 20:18:27,750nm,5000k, A,0.0591718,0.128035,0.249354,0.236375,0.237882,0.258325,0.277019,0.307225,0.280415,0.3322,0.268506,0.230258,0.248319,0.251773,0.27682,0.293511,0.296419,0.304446,0.275746,0.276705,0.287278,0.300188,0.28512,0.0470898
T7,17/06/2021 20:18:27,750nm,5000k, B,0.119513,0.216463,0.28188,0.338974,0.325121,0.321103,0.304159,0.310193,0.339811,0.367274,0.365702,0.421334,0.421241,0.410121,0.393662,0.396305,0.40187,0.460148,0.44725,0.43481,0.444466,0.428587,0.345094,0.290302
T7,17/06/2021 20:18:27,750nm,5000k, C,0.237367,0.244699,0.396271,0.429164,0.42814,0.43752,0.488394,0.518395,0.438576,0.45953,0.446643,0.501006,0.498465,0.488824,0.475149,0.478869,0.474298,0.569048,0.556377,0.494739,0.504006,0.453624,0.37512,0.299382
T7,17/06/2021 20:18:27,750nm,5000k, D,0.200885,0.279064,0.370977,0.42566,0.45243,0.443865,0.433284,0.494815,0.483933,0.488722,0.49579,0.467117,0.482636,0.513741,0.495121,0.484317,0.559211,0.576805,0.546421,0.567216,0.55397,0.517989,0.451432,0.346487
T7,17/06/2021 20:18:27,750nm,5000k, E,0.198167,0.276979,0.40829,0.437004,0.45259,0.469408,0.439585,0.452813,0.456269,0.512611,0.493776,0.43733,0.468153,0.491175,0.488999,0.483276,0.494087,0.496718,0.530355,0.471612,0.534986,0.544279,0.468447,0.31745
T7,17/06/2021 20:18:27,750nm,5000k, F,0.192983,0.271381,0.474374,0.420687,0.403894,0.403731,0.365177,0.399289,0.423453,0.43075,0.463445,0.439319,0.472667,0.494523,0.466966,0.469438,0.473957,0.479106,0.464746,0.517931,0.538477,0.53119,0.430556,0.305784
T7,17/06/2021 20:18:27,750nm,5000k, G,0.194706,0.273319,0.432304,0.421387,0.367351,0.404184,0.404843,0.454919,0.445763,0.424384,0.466412,0.433668,0.465967,0.466153,0.465874,0.479607,0.476183,0.450247,0.500248,0.482539,0.45558,0.479522,0.417011,0.323588
T7,17/06/2021 20:18:27,750nm,5000k, H,0.193871,0.275537,0.455059,0.372073,0.397461,0.39185,0.41756,0.437283,0.456145,0.42929,0.459624,0.506374,0.500393,0.469886,0.489129,0.487037,0.480972,0.450386,0.467536,0.495665,0.515441,0.525185,0.401945,0.30613
T7,17/06/2021 20:18:27,750nm,5000k, I,0.187232,0.275552,0.454293,0.429856,0.384206,0.413847,0.41918,0.454455,0.441798,0.432516,0.506724,0.43838,0.457714,0.453411,0.479838,0.48965,0.513049,0.520521,0.499931,0.505078,0.584997,0.581716,0.404359,0.338323
T7,17/06/2021 20:18:27,750nm,5000k, J,0.182262,0.314607,0.421656,0.386585,0.427339,0.449656,0.43361,0.441844,0.466052,0.497684,0.499811,0.498727,0.502175,0.448969,0.516686,0.502736,0.540011,0.527872,0.448263,0.477459,0.537989,0.520395,0.386387,0.383346
T7,17/06/2021 20:18:27,750nm,5000k, K,0.195671,0.317943,0.42903,0.478346,0.471337,0.459079,0.435754,0.480012,0.494261,0.404553,0.517846,0.457253,0.486082,0.43219,0.457193,0.49548,0.494719,0.44713,0.452294,0.497136,0.478347,0.420245,0.37171,0.432518
T7,17/06/2021 20:18:27,750nm,5000k, L,0.194335,0.294058,0.407102,0.389166,0.50702,0.487887,0.485243,0.433558,0.513483,0.462603,0.468784,0.501015,0.502172,0.431438,0.527221,0.473508,0.429367,0.453298,0.43589,0.466503,0.482285,0.42216,0.385562,0.297508
T7,17/06/2021 20:18:27,750nm,5000k, M,0.217855,0.344697,0.419577,0.482119,0.445101,0.388599,0.419332,0.432809,0.438032,0.411597,0.451664,0.430232,0.421039,0.416152,0.422666,0.402166,0.432004,0.484873,0.502692,0.476432,0.454344,0.417078,0.392443,0.171229
T7,17/06/2021 20:18:27,750nm,5000k, N,0.235532,0.306143,0.362894,0.395977,0.436572,0.425116,0.399835,0.348565,0.35749,0.351629,0.385887,0.399423,0.387238,0.389213,0.420852,0.359336,0.39796,0.408997,0.419905,0.399116,0.418102,0.411554,0.458721,0.07946
T7,17/06/2021 20:18:27,750nm,5000k, O,0.358869,0.267615,0.319246,0.348666,0.339952,0.361558,0.334923,0.278986,0.245573,0.260106,0.294599,0.312175,0.296254,0.315786,0.342365,0.342683,0.296929,0.313425,0.349866,0.375713,0.383935,0.389645,0.481735,0.10228
T7,17/06/2021 20:18:27,750nm,5000k, P,0.0463497,0.322985,0.258238,0.264378,0.33821,0.169366,0.0474421,0.0644952,0.0634112,0.0895724,0.0910496,0.043503,0.046636,0.0502034,0.0514003,0.0779478,0.0458952,0.0502384,0.0875861,0.170614,0.13584,0.107051,0.0481761,0.103659
T7,17/06/2021 20:18:27,750nm,6000k, A,0.0441521,0.310791,0.283049,0.282528,0.284101,0.29567,0.297268,0.304941,0.304262,0.31247,0.306277,0.307533,0.308459,0.32803,0.301219,0.30885,0.319806,0.321976,0.333411,0.335299,0.338346,0.342665,0.224251,0.0948609
T7,17/06/2021 20:18:27,750nm,6000k, B,0.311471,0.321365,0.32538,0.373765,0.389814,0.40076,0.424398,0.408329,0.422058,0.419574,0.40347,0.406494,0.364694,0.410909,0.378196,0.371725,0.400536,0.412175,0.44794,0.455608,0.446187,0.416228,0.397304,0.111587
T7,17/06/2021 20:18:27,750nm,6000k, C,0.257046,0.351013,0.37321,0.412243,0.524805,0.451316,0.431718,0.405967,0.422606,0.435725,0.427648,0.430842,0.423201,0.429926,0.420744,0.449817,0.422708,0.438928,0.490619,0.478637,0.476878,0.44042,0.403236,0.556343
T7,17/06/2021 20:18:27,750nm,6000k, D,0.251997,0.357714,0.399524,0.443259,0.413773,0.40605,0.436539,0.458013,0.445183,0.445765,0.415427,0.424846,0.429901,0.467894,0.465222,0.429419,0.441862,0.422152,0.461543,0.465227,0.465685,0.441497,0.374187,0.405481
T7,17/06/2021 20:18:27,750nm,6000k, E,0.269228,0.366264,0.391109,0.406266,0.402129,0.383094,0.393484,0.431988,0.433353,0.430559,0.437718,0.440132,0.460296,0.440209,0.397085,0.402191,0.413348,0.435055,0.452289,0.459798,0.468762,0.463823,0.38924,0.447573
T7,17/06/2021 20:18:27,750nm,6000k, F,0.269777,0.371445,0.368545,0.416312,0.438667,0.422645,0.395381,0.414656,0.445616,0.41127,0.402531,0.397112,0.405849,0.42648,0.405466,0.449058,0.432522,0.42919,0.415634,0.45032,0.464809,0.424551,0.401525,0.22168
T7,17/06/2021 20:18:27,750nm,6000k, G,0.250646,0.332736,0.404543,0.41097,0.382247,0.408712,0.38687,0.410047,0.451853,0.397591,0.404645,0.428331,0.419437,0.414343,0.397473,0.422243,0.440621,0.447642,0.421525,0.414654,0.421007,0.429813,0.412257,0.0564657
T7,17/06/2021 20:18:27,750nm,6000k, H,0.246978,0.35172,0.390826,0.394843,0.394362,0.40784,0.388393,0.35775,0.414457,0.404726,0.417973,0.430806,0.4074,0.38643,0.391934,0.398753,0.4505,0.450311,0.431778,0.408025,0.42705,0.416259,0.4808,0.109155
T7,17/06/2021 20:18:27,750nm,6000k, I,0.244533,0.337907,0.397328,0.373368,0.420718,0.409416,0.386466,0.357471,0.400492,0.398803,0.416649,0.424195,0.400856,0.405305,0.376184,0.410991,0.436531,0.426865,0.441492,0.452247,0.420225,0.379664,0.475426,0.103838
T7,17/06/2021 20:18:27,750nm,6000k, J,0.252054,0.371369,0.401558,0.39176,0.415584,0.431875,0.423251,0.399436,0.405011,0.4064,0.400032,0.43873,0.390654,0.403742,0.417015,0.409623,0.425916,0.41863,0.451061,0.44927,0.421983,0.393884,0.093536,0.0516636
